product_name,product_review,similarity_score
AleSmith Speedway Stout - Bourbon Barrel Aged,"Dark dark brown, not quite black coloured beer with a surprisingly decent well retained tan head. Aroma has lots of malts in it, a bit of coffee, and wisps of whiskey. The flavour had a lot of alcohol in it but it’s controlled by the tons of other flavours; fruity, coffee, oaky, some roasted malts in there as well. Somewhat of a drying finish, but it’s still luxurious and full of flavour.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Generous taste from nimbleprop at Sexy Chocolate.  2006 bottle, so it was about 4 years old.  A little oxidation and softening of the coffee, but it was otherwise robust and good to go.  Dark, oily pour.  Nose of some chocolate, but more coffee and some vanilla/wood notes.  Well balanced overall so none of the elements overwhelm. Almost subtle overall given the big elements put into the beer.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"2009 vintage. Pours black with a khaki colored head of foam that dissipates at a moderate rate. Aroma has a dry maltiness to it. Big bourbon on the nose and a bit gravelly at cooler temperatures. As it warms, that goes away. Taste is very sweet, there’s an ever so slight tartness, and a bourbon presence that has less of a presence than the nose indicated. Very complex taste. Kind of dry on the tongue. Very mellow and delicious.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"75cl bottle. Pours almost black with a small tan head. Aroma of strong dark malt, alcohol, red fruits, wood, some vanilla. Taste of strong sweet dark malt, chocolate, vanilla, wood, bourbon, really nice, enjoy it!",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Rustic, reddish black.  Honeycrisp apples, raspberries, and bitter chocolate aroma.  Dark chocolate caramels.  Cherry-cognac chocolates.  Really sweet.  Firmly alcoholic.  



A thick, prickly, spirited flavor.  Lots of bitterness and peppery alcohol, skimming the deep chocolate and creamy sweet flavors with rough strokes.  Sharply warm and borderline hot for me, in amaretto and even kahlua flavors.  The combination of the acrid, oxygenated coffee flavors with the spirit flavors is pretty unpleasant to me, but thankfully it sits deeply enough underneath the ocean of chocolate and molasses and extraneous sweetness that it doesn’t ruin the beer.



Palate is full and oily; certainly hot in the finish, with a peppery singe.  And a little bit of chocolate covered coffee beans lingers long after the finish.  There’s a lot of positive qualities here but I can’t appreciate the expired coffee flavors or the heavy heat.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"chocolate, coffee, alcohol, vanilla, woody, black, black, hazy, brown foam, medium sweetness, medium bitterness, full body, sticky, soft carbonation, long finish,",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Rating #600.  Thanks to Eyedrinkale for bringing and sharing this at the Yeha, even if you weren’t especially conscious at the time.  2002 vintage, bottle #15/115.  Poured black with a small brown head.  Aroma of roasted coffee and heavy whiskey.  Flavor is predominantly whiskey, with coffee hanging around backstage, reemerging with greater intensity towards the finish.  Slick oily body.  I think the whiskey may overpower the coffee flavors a bit too much for my taste.  Good, but I prefer regular Speedway.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"RELEASE 2015: pours oily black color, slightly haze, with foamy brown head. Visually low carbonation. Aroma is rich and complex: where to start? Dark and roasted malts aroma, with notes of dark chocolate, toffee, molasses, coffee, cocoa beans, hazelnuts, then esters with notes of dark, stone fruits, like cherries, berries, plums, prunes; then bourbon, vanilla, wood, etc....
Flavor: complex and rich as aroma or even more: prevailing notes of coffee, bourbon, dark malts, hops...they takes on all ingredients, which I mentioned by aroma, but they are perfectly blended in one unit. Body is full,  thick, texture silky smooth, carbonation is low to moderate. Finish is slightly sticky, dry, slightly bitter. Alcohol warmth is gentle noticeable, bourbon slightly boozy Incredible! For sure one of the very best imperial stouts! But 45$ is too high.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"I had the 2011 just a few weeks ago with another friend of mine. We both agreed that the beer is an awesome beer and well worth the ranking it recieves. The bourbon smell hits you first and as you sip the beer the vanilla and coffee aromas become more detectable. This beer is very complex and considering the alcohol content I do not detect it in the mouth, instead I got it as a slight burn down deep in the throat. The beer is silky smooth in the mouth and each time you taste you can focus on a new flavor. The bourbon gives you a bite upfront but then quickly disapates so you can taste the caramel, vanilla, coffee, and chocolate in the beer. Something I hope to get ahold of again one day but when I do I am not so sure I will want to share",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"2009 bottle, poured a dark black color, aromas of chocolate, molasses, bourbon, oak, vanilla, some coffee, and a touch of roasted malt.  Flavors follow the aromas, blended nicely.  The chocolatey fudge paired well with bourbon, and the vanilla flavors were nice as well.   An extremely nice stout that I am glad I shared with some friends.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle (96/228):  Courtesy of Styles.  Outstanding aroma of chocolate, caramel, vanilla, mild roasted coffee, a hint of black licorice, subtle bourbon, and light wood.  Pours a dark brown, virtually black, with a small tan head that leaves great lacing behind.  Starts with chocolate, caramel, and vanilla.  Very mild and subtle bourbon flavors really mesh well with the base beer.  Finishes with mild roasted coffee that lingers on the palate.  This is a very well done BA beer.  This beer forced me to adjust a few ratings of some of my higher ranked beers.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,Thanks to Eyedrinkale. Deep and dark in color. Whiskey aged. It has some whiskey notes in it. Not bad. Malty. Roasty and chocolatety. Thin. Ok.,0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,Been waiting for this for a long time. So much has been heard and read about this. I have nothing else to say except that I have never experienced this balance in a beer. The closest is hand & seal from Brooklyn brewing. 100/ 100 ??,0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle 231/235, 2006 BA speedway.  Last bottle i had of the night, opened at midnight to ward off the traditional champagne toast.  What i really liked about this one is the massive cloying coffee in the regular speedway is consumed by a light bourbon malty vanilla flavor.  Much better then its predecessor, my favorite of the BA alesmiths.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"2008 growler courtesy Daknole at RBWG. This one pours a very dark mahogany brown color almost black topped by a small, bubbly tan colored head that dissipates quickly leaving smally spots of lace on the glass. The aroma is really nice showing notes of dark roasted coffee, semi sweet dark chocolate, caramel malts, and dark fruits. A subtle bourbon twang finishes things off. The flavor follows suit and the fig and stewed raisins come out a little better to go with the cocoa and caramel malts. The coffee roast is noticed through out along with some earthy hop bitterness. Vanilla and bourbon from the oak smooth things out and add even more depth to the flavor. The bourbon presence is almost perfect without any added alcohol heat. Full bodied and silky smooth with subtle carbonation that leads to a roasted cocoa and bourbon finish. The depth of flavors and the use of the barrel really seperate this beer from others. This is a truly world class beer.",0.04778184825674964
AleSmith Speedway Stout - Bourbon Barrel Aged,"Smooth finish, especially if let sit for a bit after opening. Complex flavor of coffee, bourbon, chocolate.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"2004 Bottle #5 of 228!
Pitch black coloured body with a very nie brown head that lasts for such a while. Aroma of vanillla, oak, coffee, sugar and perfectly roasted malt. Heavy-bodied; Super strong sweet flavour with plentiful amounts of coffee, chocolate and roasted malt. Aftertaste very sweet and potent - an amazing finish! So great to try, such an unexpected tread for the day! I sampled this 75 cL bottle at O’Brien’s in San Diego, California on 23-September-2006 with ’haddon90’!",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Fat strong black ale with a beige thin head. Coffee and chocolate in nose with hints of vanilla and bourbon. Really complex and special beer....

---Rated via Beer Buddy for iPhone",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle poured a black color with a coating of thick mocha head that fell back to a ring that it did hang onto for a while. Aroma has big roasted malt, mild bourbon barrels, chocolate, mellow coffee, and sweet touches. Mouth feel is big and chewy with hefty coating and steady low side carbonation. Flavor has plenty of roasted malts, dark chocolate, bourbon barrels, mild black coffee, and a lingering rich finish. The beer has all the qualities of the regular speedway and barrel treatment levels are not so over the top it takes over the beer. This has been a long time wanted beer that I remember from my early days here was incredibly difficult to get and I am quite happy to finally have the chance to have one!",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle. [thanks bluebetty]

[vintage 2009]

Tasted next to a 2010 regular Speedway. Pours opaque black with a small, creamy brown head. Aroma has vanilla, roasted malts, fat chocolate, apples, quite vinious. Low carbonation, fat and creamy mouthfeel. Flavour has coffee, vanilla, roasted malts, chocolate, vinious notes and plums. Very nice.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle #39 -- Black, black, black body, topped by medium brown head.  Aroma is rich, molasses sweet, oak-aged bourbon, vanilla, coffee.  Taste is big, delivering just what the aroma promises.  Very full body.  There's something wonderful with the way a bourbon cask can interact with a big stout, and this beer does it better than any other I've had.  Absolutely delicious beer.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"A MASSIVE thanks to Matt for this awesome bottle! Much appreciated man! Tasted in the company of Yan and Mademoiselle Irina. During this long tasting, the words spoken were rare and the papillary orgasms numerous. Is this the best imperial stout I have ever drunk in my life? Maybe not, but it sits proudly on the immense podium of formidability! The black beer suddenly darkened the terrace on this precise day of the lunar eclipse. The liquid is topped with a magnificent and light white foam that I never tire of contemplating. Lace, lacing, various and irregular geometric shapes... A great complexity on the nose where all these aromas are skillfully balanced: anise, bourbon, coffee, molasses, brown sugar burnt with a blowtorch, vanilla and roasted pecans. It is prodigious! The signs of a subtle aging are felt but no matter, it is wonderful! Milky texture; brown and warm alcohol. The liquid flows along my tongue with a sensuality barely punctuated by a faint sparkle reminding me that this is a beer. I go from marzipan to pastry cream to chocolate éclair. Admirable and measured length letting the caramelized flavors stretch out long and gently. Lord Jesus, make this moment of Happiness that we share on this terrace never end!",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"2002 Vintage - Bottle #44 of 115:  Sampled from 53 deg F to 61 deg F.
I shared this bottle with my wife, flutetokill. Pitch black color with a small light brown head. The aroma was very decadent...sweet bourbon, licorice, dark chocolate, cherry. The flavor was huge (like everything else about this beer) with tons of chocolate, coffee, bourbon, sweet fruits, and licorice. The aftertaste is a strong licorice tone with warming alcohol in the throat. The feel was very soft, smooth, thick, oily, and sticky. One of the biggest differences between this and the regular Speedway Stout is that you don't have that crispness here...it works much better. This is the first beer that I've had that seemed perfectly complete, well thought out, and masterfully crafted. It was a completely pleasurable experience. Yee-Haw!!!!",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Review #650. 750 ml bottle served in a CCB snifter. 2012 vintage

A: Pours a very dark black color with a tan head forming on the pour. It recedes quickly to thin ring that leave some minor sploches of lace behind.

S: Bourbon up fron couple with some figs and various dark fruit. Sweet barrel presence with some caraml and light vanilla. A little stone fruit sweetness with some roasted malts and chocolate.

T: The barrel is upfront with some oak and smooth bourbon. Bakers chocolate and some milk chocolate with heavy roast. I’m missing the coffee flavors from this guy, but it’s still really good.

M: Silky smooth mouthfeel, medium to heavy bodied. Medium carbonation level.

O: This is definitely in the upper echelon of BA stouts. Having more coffee notes would have definitely set it apart. Still a very delicious brew that I’d love to have again.

Serving type: bottle",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,beautiful opaque extremely dark brown.  great roaasted aroma.    creamy and smooth as hell.  nice bitter hops taste.  great beer.,0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Thanks again Brad, long time want.

2007 vintage bottle #212. Poured into a tulip. Beer is black with a thin brown head that breaks and clings to the glass. Some (very little) lacing left on the glass and the carbonation is apparently low.

There is a woody / liquor sweet aroma to this beer. Smells great. Not a lot of alcohol but some sweetness and a hint of roasted malt.

Beer is really really smooth. Medium to full bodied, sweetness up front with an ever so slight amount of heat behind it. Oddly there is almost a late tartness to this beer. Its not lactic or acetic, the beer isn’t going bad but there is a strong almost tannic character to the whole beer. I suppose this the result of the wood aging process. It is unexpected but does not interrupt the flow of the flavors in the mouth. Bitterness at the back is low but good. Overall a really good beer. I’d still like to do the side-by-side with the regular.

Serving type: bottle",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Perfect aroma of coffee and chocolate and brown black pour with a constantly changing taste and soft mouthfeel.

---Rated via Beer Buddy for iPhone",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle, 2013 vintage, thnx to bytemesis. Really looking forward to this one. Pours an inky black beer with a big, beige brownish head on top. Aroma is massive licorice, bourbon, licorice and sweet caramel vanilla fudge to a whole new level. Incredible. Flavor is incredible strong, balanced, full of bourbon notes, base beer is certainly there. Very long, strong bitter sweet bourbon finish, well carbonated and overall a great beer! Awesome!",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle [from trade with jtclockwork, huge thanks!] 2006, no. 103/235, shared with Dutchdrebus @ weekly tasting. Opaque black color, small brown head. Aroma is malts, bourbon, port notes, a hint of red fruit, red wine. Taste malts, bourbon, red wine, port notes, some roast, medium bitterness. Medium body and carbonation. It’s clear that the beer has a couple of years on it sort of speak, but it’s still pretty good. If only I could have tasted it back then..",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"2006 edition.  Bottle 120/235.  I finally decided to bust one of these out tonight after patiently aging since last spring.  I figure celebrating my last weekend before starting residency is a big enough occasion.  Pours a thick and black with no head.  It doesn’t coat the glass like some IS.  Aroma is strong bourbon at first with coffee, vanilla, oak, chocolate, and dark fruit.  It smells like some kind of rich dessert.  Flavor is dark chocolate and coffee with a nice compliment of bourbon and oak that is a big player but not overpowering.  Sweet dark fruits as well.  It finishes with a little alcohol warmth, which is actually pleasant and doesn’t reflect the 12%.  The mouthfeel is not quite as thick as I expected and very smooth.  So glad I was in the right place at the right time to be able to get ahold of this.  Amazing beer.  I heart Alesmith.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Taste this beer yesterday, at Jerre’s home Thanx..  Opaque black-brown color with a small tan head.  Sweet, chocolatey, roasty start.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle at RBSG Grand Tasting, July 2006. 2004 bottle. Pitch black. Unfortunately I didn’t get to taste this alongside the regular version (that had to wait until late in the evening when I remember sitting with bottles of Speedway, Dark Lord and Apis Jadwiga in front of me that nobody was fighting over) but perhaps the coffee is a little less intense. Although that could be as much the extra age (don’t know how old the regular version I tasted was) as the barrel aging. There’s a little vanilla from the barrel age but its such a big beer that its going to resist too much influence (which is no bad thing). To be honest, I’m not sure that the barrel-aging improves the beer too much. Otherwise, not really much point in repeating what others have said many times before. Big and heavy. Loads of coffee. Boozy and alcoholic. Very intense. Me like.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Pours black with a medium tan head. Very nice pitch black that’s kinda matte black. Aromas of chocolate, coffee, bourbon, vanilla, muscovado sugar, slight alcohol fumes and some slight berry tartness. Taste is incredible! Complex, yet amazingly well integrated: chocolate, coffee, bourbon, slight vanilla, muscovado sugar, some hints of berry tartness. Mouthfeel is smooth and velvety with almost no carbonation. Just bloody amazing!",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"2004 BA vintage. Dark brown; thin brown soapy head.
Medium-dry-sweet coffee. Complex stouty coffee, chocolate, vanilla.
Taste is great. Great coffee sweet stout with a subtle blended hint of bourbon vanilla, miniscule fruit hints. I defintely prefer the way the barrel has toned down the huge rush of coffee.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"75 cl bottle @ vPBF. 2009 vintage.

Pours pitch black color with medium-sized, steady beige head. Aroma of bourbon, vanilla, dark chocolate, dark toasted malts, some liquorice, faint salmiac and tar. Flavor of vanilla, dark chocolate, mocha, liquorice, very faint salmiac, tar, mild syrup and bourbon. Quite smooth palate, mild bitter notes, dry chocolaty finish. Excellent but I expected a bit more.

5427",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle via trade; shared with Streets, his dad, Kevin, Clay, Baron and Danny in the hotel room prior to Street’s and Annie’s wedding. Pours a deep pitch black with bright tan lacing. Aroma is sweet sugar, plum, bourbon, chocolate syrup and brownie. Mouthfeel is medium bodied with notes of rich chocolate, bourbon, sweet sugar, plum, wood and brownie. A bit too much sweetness to really love it, but it’s a solid bourbon-aged stout.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle shared by Dosbeerigos. What an incredible beer! Super dark and thick with a nice brown bubbly head. Aroma has hints of bourbon,chocolate,fudge,slight soy sauce etc. Heavy body but the flavors are intense. Would love to try this again.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"04’- Huge thanks to Blake for sharing this one at the Pre-GTM gathering. Having had the earlier version (and at the time much more aged) I was not such a fan of this one, though I’m guessing with time It will be just as awesome.

02’Thanks to Gordo for this one! Pours a pitch black, small medium brown head. Aroma of whiskey, fresh roasted coffee, almost overpowering. Flavor is full of whiskey/barrel, coffee, with the alcohol and coffee taking a backseat compared to the regular version. Damn fine brew.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle poured into a snifter showing pitch black with latte colored lacing. 

The nose shows bourbon with notes of caramel without any alcoholic heat or intensity. This is very surprising given the ABV. 

The palate is medium bodied and moderately carbonated. Bourbon forward with flavors of charred wood and a complementing moderate alcoholic heat. Finish is roasted coffee as with the normal Speedway. Flavors are all well balanced and harmonious. It’s a very good beer but I have trouble calling it great.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Thanks to JohnC for trading this bottle 104/228 of black beer. Great looking black beer with a brown head, the aroma is just fantastic, complex, a bit roasted malt, chocolate and wood, some vanilla and licorice, and the taste is perfect, smooth also chocolate, vanilla and licorice, wood and a hint of coffee. I´m just glad it came in such a big bottle, it´s the best beer I have had so far.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle at the hanging bat. Pours black, nose is toffee, vanilla, coconut, chocolate, taste is similar, sweet, chewy toffee.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"750mL 2009 ed. Ink black pour with a wildly active reddish tan head. Big lace for a BA beer. Nose up front is salty, briny, green olive, sharp gherkins. Volatile notes move to wildly awesome toasted coconut, milk chocolate, toasted coconut. Incredible umami savoriness in the nose. Taste is ultra soft, muted chocolate, lactic fattiness, and zero acidic coffee and lemon character which I despise in the normal Speedway Stout. This right here is a masterpiece. Muted barrel character, no heat, no booze. Just imperial stout perfection right here. Perfect palate: melted chocolate, chocolate pound cake, fatty yogurt, mild bourbon spice, buttery ganache. Holy fuck. An incredible experience. For one of the most stingy raters I can safely say this is totally worthy of its ranking and should be considered a god amongst men. Praise the lord for this beer.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Poured from a 2012 vintage, 750 ml bottle. 
Aroma is a bit oxidized with some light wet cardboard and more raisin, fig, prune and date than when fresher. Medium light roast notes with light chocolate and lighter caramel and toffee. Faint bourbon and oak notes. Not much coffee at all. 
Pours black with a medium sized, thick, dark mocha head that recedes steadily to a small film that lingers on the edges. Faint lacing and fairly long legs. 
Flavor is less oxidized with more chocolate notes. Lighter roast, caramel and toffee. Light coffee notes that linger a bit in the finish. Medium light bourbon and light oak with a bit of alcohol spice. Light raisin and faint fig, prune and date notes. 
Mouthfeel is full bodied with medium carbonation. Low astringency and medium low alcohol warmth. 
Overall, this much age isn't good for this beer. I have had it plenty of times fresh or with a couple years and it's much better than this old bottle. But as I was drinking this bottle I went to check my rating and realized I never rated this before. I'd say it's best to drink within 2 or 3 years of bottling. Rating is for what I feel this beer deserves when fresh. This particular bottle would get a 6, 4, 7, 4, 14 for a 3.5.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"on tap at hamilton’s tavern in SD.  Pours jet black with a fluffy tan head. Aroma is coffee with hints of bourbon, vanilla, choco and oak.  Flavor is toffee, caramel malt sweetness- under a big roasted barley and added coffee blast.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,Bottle. An Imperial Stout on the heavy side (both texture- and taste wise). Complex taste with note of milk chocolate and coffee. Notes of salt in the aftertaste. Not as sweet and vanilla dominated as a lot of bourbon stouts tend to be.,0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Sergey’s hunt; winter 2015
Black color. Loads of phenol in the aroma, then roasted malts, burning alcohol. Medium body strength; nice chocolate flavor, hints of liquorice and coffee, tobacco and bourbon, but also very burning alcohol. The roasted liquorice in the final doesn’t really fit for me.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"2012 vintage, poured from a bomber into a tulip.  Pours opaque black with a small head, much smaller than the non BA version.  Nose is bourbon, vanilla and coffee.  Taste is sweeter than the non BA version, and follows the nose, with some coconut in there.  Definitely less coffee-heavy than the non BA version.  Great mouthfeel.  Delicious.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,I’ve tried a number of 2006 vintages over the years.  Recent one was perhaps a little past its prime.  Fantastic woody imperial stout aroma.  Poured flat and black...not as thick as regular speedway.  Taste was hurt by a little soy.  Still a great beer.,0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"ZEBF13
pours black/brown . fast fading foam. 
very much bourbon in the smell. 
rather light carbo. realy heaty alcohol. sweet, bitter, chocolate in the very late aftertaste. i prefer the regular way more 


Re-rate in 2018. 2012 version, bottled 2013. Mich more balance, less alcoholheat. This version at this age shows a perfect blend between barrel and beer. No oxidation at all. Pretty damn good !!!",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle @ S&B#2. Pours black with a lasting and good lacing dense light brown medium head. Aroma is very malty with roasted malt, dark sugar, hops!, coffee, oak, coconut, brown sugar and sweet licorice. Taste is near heavy sweet and medium+ bitter. Body is near full, texture is creamy, carbonation is soft. Finishes bitter and roasted with a distinct alcoholic burn. Seems more sweet and less poised than the regular. Very nice though.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Pre-Great Taste sampling at 1FastSti’s house


The capstone of the night, this was the whole reason we were doing a tasting.
   Blake’s bottle was #13 of 240.  I’ll have to open my bottle of regular
   Speedway to compare, but this was definitely a well crafted well though out
   beer that belongs in the Top 10.  If you ever get the chance to try it savor
   every last drop.
Aroma / Appearance - Oak, vanilla, coffee, black cherry, graham
   crackers and toasted marshmellows dominate a complex and rich nose.  With a
   larger sample I might have picked up even more.  The bourbon notes are evident
   but they do not take over.  The body remains midnight black; no light escapes
   this black hole of a liquid.
Flavor / Palate - There is a creamy mouthfeel that permeates through
   the entire beer.  It starts off as a combination of bourbon, cherry, vanilla
   and alcohol.  Next it forms coffee, raisins, plums and blueberries.  As if
   that was not enough there is a textured velvet before it finally decides to
   reveal the coffee flavors one last time.  This is a very dense beer though
   well balanced.  Each of the tastes feels like it belongs; nothing here feels
   out of place or strange.  The finish has a lingering caramel and raspberry
   texture.  I had to sit for a few minutes when the glass was done admiring it
   because it sticks around for a long time.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"2004 Bottle #108/228.  Tasted at Sean and Ryan’s party.  Thanks  Ryan.  Oh yeah!  I can’t wait to try it.  Sweet malty molasses aroma.  Pitch black.  Thick body.  Little carbonation, almost flat.  Mellow characteristics of roasty grains, lots of chocolate, some vanilla.  Little or no oxidation, but a hint of sour.  I don’t think this particular bottle has aged as well as it could have.  Possible small lacto or brett infection or something may have given the small amount of sourness and dryness.  Still pretty good.  Can’t wait to try a 2006, to compare:9,3,8,3,18:4.1
Rerate:  Opened at Ushi-Tora with TimE and Cappa and friends:  Nice malty buttery aroma.  Much better than the 2004, probably because of better timing: 9,4,9,4,18:4.4 (4.4-4.5)",0.05923488777590923
AleSmith Speedway Stout - Bourbon Barrel Aged,"Bottle 187/283 thanks to fordest. Black in color with a decent sized tan head. Aroma is of bourbon, wood, chocolate, prune, and alcohol. Taste is huge in dark chocolate and bourbon with coffee, wood, roasted malt and vanilla.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"This is one special beer. Pours black with quickly receding tan head. Aromas are heaven. Vanilla and bourbon dominate. Than some nutty aromas come through with caramel in there too. Flavors are more chocolate than coffee for me. Bittersweet chocolate, some coffee, boozy heat as well. Awesome stuff.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"750 ml bottle shared by stefanje @ RBSG 2003 vintage.  Thanks Stefan!  Pours black in color with a very small tan head.  The aroma has all the good stuff working well together: chocolate, roasted malt, coffee, woody, well integrated bourbon and vanilla.  Very nice!  The flavor is full and rich and includes everything I would want in a big decadent imperial stout.  Roasted malt, caramel, chocolate, vanilla, coffee, wood, molasses and the well integrated bourbon.  There is no ""I"" in team, and these flavors are definitely working together.  This was one of my favorites of the evening.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"In short: An bourbon aged coffee stout that spent too much time in the bourbon barrel.  Excellent but I prefer the regular Speedway.

How: Bottle 750ml.  Sent to me by many people (doubleO, hophead84, kegbear, more…).  This rating for a 2007 vintage (from kegbear I think).

The look: Black body topped by a short lived small tan head

In long: Drank a full bottle next to on of the regular Speedway that WeeHeavySD brought to me over a year ago.  So both beer are about the same age.  No need to describe the BA beer, better to describe the difference between the regular Speedway that we all know and love.  The nose of the BA has moderate bourbon, some vanilla and very little coffee.  Overall the nose is a lot less roasted and less coffee than the regular Speedway.  The taste is overloaded with vanilla (that the regular Speedway doesn’t have), light roasted level (less than regular Speedway), quite a bit of black liquorice (a lot more than in the regular Speedway), some bourbon (less than I expected), some port-wine (something the regular speedway didn’t have).  The carbonation is softer than in the regular Speedway.  The alcohol is a little apparent (more apparent than in the regular Speedway).  Overall the bourbon barrel aging is so over-done that the beer barely feels like a coffee stout.  Barely any coffee notes.  I’ve had chocolate stouts that had more coffee flavours than this one.  This really is a very good brew, going through a 750ml by myself was a pleasure, something I cannot say about most of 12%+ beers.  However I cannot believe that some people can genuinely find the BA better than the regular Speedway.  Hey, I just had this great idea, why not use Bourbon Barrels to make scotch!!!",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"2013 bottle. Bottle shared with cards04. Dark black body with brown quickly fading head. Aroma of bourbon, warm malts, biscuit and booze. Taste is bourbon first then cocoa and faint touch of coffee and tomatoes. Less coffee-centric than the original.  A touch of booze but quite smoothe palate. Excellent beer.",0.0
AleSmith Speedway Stout - Bourbon Barrel Aged,"Thanks to jonathanL for breaking this out tonight. I feel really privileage since I was wanting to try this for a very long time and I know the effort that went in to securing this bottle.
Its a 2006 BA speedway.

A - Pours a nice deeply black with little light penetrating the thickness of it.

S- It has some bourbon on the front end with big dark fruit prunes especially.

T - Once the bourbon clears you get coffee then chocolate with a very smooth silky finish.

Drinkability is very easy on this. The other guys were saying they may still prefer the regular speedway over the BA version. I like both versions and would but this everyday if it were available to me.

Serving type: bottle",0.0
